"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"
"Q373822"	"https://wikidata.org/wiki/Q373822"	"Eating_disorder"	""	""	""													
"Q131749"	"https://wikidata.org/wiki/Q131749"	"Anorexia nervosa"	"https://wikidata.org/wiki/Q112193867
https://wikidata.org/wiki/Q12135"	""	"https://wikidata.org/wiki/Q373822
https://wikidata.org/wiki/Q12136"	"anorexia urduri"	"https://eu.wikipedia.org/wiki/Anorexia_nerbioso"	"anorexia nerviosa"	"https://es.wikipedia.org/wiki/Anorexia_nerviosa"	"anorexia nervosa"	"https://en.wikipedia.org/wiki/Anorexia_nervosa"	"anorexie mentale"	"https://fr.wikipedia.org/wiki/Anorexie_mentale"	"anoressia nervosa"	"https://it.wikipedia.org/wiki/Anoressia_nervosa"	"Anorexa nervosia"	"https://de.wikipedia.org/wiki/Anorexia_nervosa"	
"Q64513386"	"https://wikidata.org/wiki/Q64513386"	"Bulimia nervosa"	"https://wikidata.org/wiki/Q373822
https://wikidata.org/wiki/Q112193867
https://wikidata.org/wiki/Q169872
https://wikidata.org/wiki/Q112965645"	""	"https://wikidata.org/wiki/Q373822
https://wikidata.org/wiki/Q653267"	"Bulimia"	"https://eu.wikipedia.org/wiki/Bulimia"	"bulimia"	"https://es.wikipedia.org/wiki/Bulimia"	"bulimia nervosa"	"https://en.wikipedia.org/wiki/Bulimia_nervosa"	"boulimie nerveuse"	"https://fr.wikipedia.org/wiki/Boulimie"	"bulimia"	"https://it.wikipedia.org/wiki/Bulimia"	"Bulimie"	"https://de.wikipedia.org/wiki/Bulimie"	
"Q1134891"	"https://wikidata.org/wiki/Q1134891"	"Pica (disorder)"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q373822
https://wikidata.org/wiki/Q12136"			"pica"	"https://es.wikipedia.org/wiki/Pica_(enfermedad)"	"pica"	"https://en.wikipedia.org/wiki/Pica_(disorder)"	"pica"	"https://fr.wikipedia.org/wiki/Pica_(maladie)"	"picacismo"	"https://it.wikipedia.org/wiki/Picacismo"	"Pica-Syndrom"	"https://de.wikipedia.org/wiki/Pica-Syndrom"	
"Q7447762"	"https://wikidata.org/wiki/Q7447762"	"Avoidant/restrictive food intake disorder"	"https://wikidata.org/wiki/Q373822"	""	"https://wikidata.org/wiki/Q373822"			"Trastorno de alimentación selectiva"	"https://es.wikipedia.org/wiki/Trastorno_de_alimentación_selectiva"	"avoidant/restrictive food intake disorder"	"https://en.wikipedia.org/wiki/Avoidant/restrictive_food_intake_disorder"	"Trouble de restriction ou évitement de l’ingestion des aliments"	"https://fr.wikipedia.org/wiki/Trouble_de_restriction_ou_évitement_de_l’ingestion_des_aliments"	"disturbo evitante/restrittivo dell'assunzione di cibo"	"https://it.wikipedia.org/wiki/Disturbo_evitante/restrittivo_dell'assunzione_di_cibo"	"Vermeidend-restriktive Ernährungsstörung"	"https://de.wikipedia.org/wiki/Vermeidend-restriktive_Ernährungsstörung"	
"Q559538"	"https://wikidata.org/wiki/Q559538"	"Night eating syndrome"	""	""	"https://wikidata.org/wiki/Q373822"			"Síndrome de alimentación nocturna"	"https://es.wikipedia.org/wiki/Síndrome_de_alimentación_nocturna"	"night eating syndrome"	"https://en.wikipedia.org/wiki/Night_eating_syndrome"	"trouble de l'alimentation nocturne"		"sindrome da alimentazione notturna"	"https://it.wikipedia.org/wiki/Sindrome_da_alimentazione_notturna"	"Nachtessersyndrom"	"https://de.wikipedia.org/wiki/Nachtessersyndrom"	
"Q1475848"	"https://wikidata.org/wiki/Q1475848"	"Risk factor"	""	""	"https://wikidata.org/wiki/Q2142347
https://wikidata.org/wiki/Q5850078
https://wikidata.org/wiki/Q64705767
https://wikidata.org/wiki/Q3706138"			"factor de riesgo"	"https://es.wikipedia.org/wiki/Factor_de_riesgo"	"risk factor"	"https://en.wikipedia.org/wiki/Risk_factor"	"facteur de risque"	"https://fr.wikipedia.org/wiki/Facteur_de_risque"	"fattore di rischio"	"https://it.wikipedia.org/wiki/Fattore_di_rischio"	"Risikofaktor"	"https://de.wikipedia.org/wiki/Risikofaktor_(Medizin)"	
"Q2300099"	"https://wikidata.org/wiki/Q2300099"	"Gastrointestinal disease"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q18557436
https://wikidata.org/wiki/Q12136"			"enfermedad gastrointestinal"	"https://es.wikipedia.org/wiki/Enfermedad_gastrointestinal"	"gastrointestinal system disease"	"https://en.wikipedia.org/wiki/Gastrointestinal_disease"	"maladie de l'appareil digestif"	"https://fr.wikipedia.org/wiki/Maladie_de_l'appareil_digestif"	"disturbo gastrointestinale"	"https://it.wikipedia.org/wiki/Disturbo_gastrointestinale"	"Magendarmerkrankung"		
"Q43414"	"https://wikidata.org/wiki/Q43414"	"Sexual abuse"	""	""	"https://wikidata.org/wiki/Q5801919
https://wikidata.org/wiki/Q600571
https://wikidata.org/wiki/Q2352921"	"Sexu abusu"	"https://eu.wikipedia.org/wiki/Sexu-abusu"	"abuso sexual"	"https://es.wikipedia.org/wiki/Abuso_sexual"	"sexual abuse"	"https://en.wikipedia.org/wiki/Sexual_abuse"	"abus sexuel"	"https://fr.wikipedia.org/wiki/Exploitation_sexuelle"	"abuso sessuale"	"https://it.wikipedia.org/wiki/Abuso_sessuale"	"sexueller Missbrauch"	"https://de.wikipedia.org/wiki/Sexueller_Missbrauch"	
"Q183257"	"https://wikidata.org/wiki/Q183257"	"Psychotherapy"	"https://wikidata.org/wiki/Q1047113
https://wikidata.org/wiki/Q44597158
https://wikidata.org/wiki/Q11862829"	"https://wikidata.org/wiki/Q179661
https://wikidata.org/wiki/Q9418"	"https://wikidata.org/wiki/Q179661"	"psikoterapia"	"https://eu.wikipedia.org/wiki/Psikoterapia"	"psicoterapia"	"https://es.wikipedia.org/wiki/Psicoterapia"	"psychotherapy"	"https://en.wikipedia.org/wiki/Psychotherapy"	"psychothérapie"	"https://fr.wikipedia.org/wiki/Psychothérapie"	"psicoterapia"	"https://it.wikipedia.org/wiki/Psicoterapia"	"Psychotherapie"	"https://de.wikipedia.org/wiki/Psychotherapie"	
"Q12135"	"https://wikidata.org/wiki/Q12135"	"Mental disorder"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q12136"	"buruko gaitz"	"https://eu.wikipedia.org/wiki/Buruko_gaitz"	"trastorno mental"	"https://es.wikipedia.org/wiki/Trastorno_mental"	"mental disorder"	"https://en.wikipedia.org/wiki/Mental_disorder"	"trouble mental"	"https://fr.wikipedia.org/wiki/Trouble_psychique"	"disturbo mentale"	"https://it.wikipedia.org/wiki/Disturbo_mentale"	"psychische Störung"	"https://de.wikipedia.org/wiki/Psychische_Störung"	
"Q12147"	"https://wikidata.org/wiki/Q12147"	"Health"	""	""	""													
"Q317309"	"https://wikidata.org/wiki/Q317309"	"Mental health"	""	""	""													
"Q209522"	"https://wikidata.org/wiki/Q209522"	"Binge eating disorder"	""	""	""													
"Q131749"	"https://wikidata.org/wiki/Q131749"	"Anorexia nervosa"	""	""	""													
"Q64513386"	"https://wikidata.org/wiki/Q64513386"	"Bulimia nervosa"	""	""	""													
"Q1134891"	"https://wikidata.org/wiki/Q1134891"	"Pica (disorder)"	""	""	""													
"Q4358147"	"https://wikidata.org/wiki/Q4358147"	"Rumination syndrome"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q373822
https://wikidata.org/wiki/Q7189713
https://wikidata.org/wiki/Q2057971
https://wikidata.org/wiki/Q12136"	"Merizismo"	"https://eu.wikipedia.org/wiki/Merizismo"	"Síndrome de rumiación"	"https://es.wikipedia.org/wiki/Síndrome_de_rumiación"	"rumination disorder"	"https://en.wikipedia.org/wiki/Rumination_syndrome"	"mérycisme"	"https://fr.wikipedia.org/wiki/Mérycisme"	"sindrome di ruminazione"	"https://it.wikipedia.org/wiki/Sindrome_di_ruminazione"			
"Q30597356"	"https://wikidata.org/wiki/Q30597356"	"Regurgitation (digestion)"	"https://wikidata.org/wiki/Q30892994"	""	"https://wikidata.org/wiki/Q54926352"			"regurgitación"	"https://es.wikipedia.org/wiki/Regurgitación"	"regurgitation"	"https://en.wikipedia.org/wiki/Regurgitation_(digestion)"	"régurgitation"	"https://fr.wikipedia.org/wiki/Régurgitation"	"Rigurgito"	"https://it.wikipedia.org/wiki/Rigurgito"	"Regurgitation (Verdauungstrakt)"	"https://de.wikipedia.org/wiki/Regurgitation_(Verdauungstrakt)"	
"Q7447762"	"https://wikidata.org/wiki/Q7447762"	"Avoidant/restrictive food intake disorder"	""	""	""													
"Q17104923"	"https://wikidata.org/wiki/Q17104923"	"Other specified feeding or eating disorder"	""	""	"https://wikidata.org/wiki/Q373822"					"other specified feeding or eating disorder"	"https://en.wikipedia.org/wiki/Other_specified_feeding_or_eating_disorder"	"autres troubles spécifiés de l’alimentation et des conduites alimentaires"	"https://fr.wikipedia.org/wiki/Trouble_des_conduites_alimentaires_non_spécifié"					
"Q4340209"	"https://wikidata.org/wiki/Q4340209"	"Depression (mood)"	""	""	""													
"Q3184856"	"https://wikidata.org/wiki/Q3184856"	"Substance abuse"	""	""	""													
"Q12174"	"https://wikidata.org/wiki/Q12174"	"Obesity"	"https://wikidata.org/wiki/Q87075524
https://wikidata.org/wiki/Q112193867
https://wikidata.org/wiki/Q112965645
https://wikidata.org/wiki/Q11862829"	""	"https://wikidata.org/wiki/Q16956975
https://wikidata.org/wiki/Q12136"	"gizeneri"	"https://eu.wikipedia.org/wiki/Obesitate"	"obesidad"	"https://es.wikipedia.org/wiki/Obesidad"	"obesity"	"https://en.wikipedia.org/wiki/Obesity"	"obésité"	"https://fr.wikipedia.org/wiki/Obésité"	"obesità"	"https://it.wikipedia.org/wiki/Obesità"	"Adipositas"	"https://de.wikipedia.org/wiki/Adipositas"	
"Q43414"	"https://wikidata.org/wiki/Q43414"	"Sexual abuse"	""	""	""													
"Q183560"	"https://wikidata.org/wiki/Q183560"	"Intellectual disability"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q7574983
https://wikidata.org/wiki/Q5141203
https://wikidata.org/wiki/Q12131
https://wikidata.org/wiki/Q12136"	"adimen-urritasun"	"https://eu.wikipedia.org/wiki/Adimen-urritasun"	"discapacidad cognitiva"	"https://es.wikipedia.org/wiki/Discapacidad_intelectual"	"intellectual disability"	"https://en.wikipedia.org/wiki/Intellectual_disability"	"handicap mental"	"https://fr.wikipedia.org/wiki/Handicap_mental"	"ritardo mentale"	"https://it.wikipedia.org/wiki/Disabilità_intellettiva"	"Geistige Behinderung"	"https://de.wikipedia.org/wiki/Geistige_Behinderung"	
"Q183257"	"https://wikidata.org/wiki/Q183257"	"Psychotherapy"	""	""	""													
"Q474191"	"https://wikidata.org/wiki/Q474191"	"Diet (nutrition)"	""	""	"https://wikidata.org/wiki/Q2095"	"dieta"	"https://eu.wikipedia.org/wiki/Dieta"	"dieta"	"https://es.wikipedia.org/wiki/Régimen_alimenticio"	"diet"	"https://en.wikipedia.org/wiki/Diet_(nutrition)"	"régime alimentaire"	"https://fr.wikipedia.org/wiki/Pratique_alimentaire"	"dieta"	"https://it.wikipedia.org/wiki/Dieta"	"Diät (Ernährungsweise)"		
"Q131749"	"https://wikidata.org/wiki/Q131749"	"Anorexia nervosa"	""	""	""													
"Q334655"	"https://wikidata.org/wiki/Q334655"	"Amenorrhea"	"https://wikidata.org/wiki/Q112193867
https://wikidata.org/wiki/Q8031191"	""	"https://wikidata.org/wiki/Q5442760
https://wikidata.org/wiki/Q1641363
https://wikidata.org/wiki/Q12136"	"Amenorrea"	"https://eu.wikipedia.org/wiki/Amenorrea"	"amenorrea"	"https://es.wikipedia.org/wiki/Amenorrea"	"amenorrhea"	"https://en.wikipedia.org/wiki/Amenorrhea"	"aménorrhée"	"https://fr.wikipedia.org/wiki/Aménorrhée"	"amenorrea"	"https://it.wikipedia.org/wiki/Amenorrea"	"Amenorrhoe"	"https://de.wikipedia.org/wiki/Amenorrhoe"	
"Q64513386"	"https://wikidata.org/wiki/Q64513386"	"Bulimia nervosa"	""	""	""													
"Q209522"	"https://wikidata.org/wiki/Q209522"	"Binge eating disorder"	""	""	""													
"Q1134891"	"https://wikidata.org/wiki/Q1134891"	"Pica (disorder)"	""	""	""													
"Q183560"	"https://wikidata.org/wiki/Q183560"	"Intellectual disability"	""	""	""													
"Q38404"	"https://wikidata.org/wiki/Q38404"	"Autism"	"https://wikidata.org/wiki/Q12131
https://wikidata.org/wiki/Q6691991
https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q1436063
https://wikidata.org/wiki/Q12136
https://wikidata.org/wiki/Q2915349
https://wikidata.org/wiki/Q3450985"	"Autismo"	"https://eu.wikipedia.org/wiki/Autismo"	"autismo"	"https://es.wikipedia.org/wiki/Autismo"	"autism"	"https://en.wikipedia.org/wiki/Autism"	"autisme"	"https://fr.wikipedia.org/wiki/Autisme"	"autismo"	"https://it.wikipedia.org/wiki/Autismo"	"Autismus"	"https://de.wikipedia.org/wiki/Autismus"	
"Q41112"	"https://wikidata.org/wiki/Q41112"	"Schizophrenia"	"https://wikidata.org/wiki/Q12135
https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q115991831
https://wikidata.org/wiki/Q2903417
https://wikidata.org/wiki/Q12136"	"eskizofrenia"	"https://eu.wikipedia.org/wiki/Eskizofrenia"	"esquizofrenia"	"https://es.wikipedia.org/wiki/Esquizofrenia"	"schizophrenia"	"https://en.wikipedia.org/wiki/Schizophrenia"	"schizophrénie"	"https://fr.wikipedia.org/wiki/Schizophrénie"	"schizofrenia"	"https://it.wikipedia.org/wiki/Schizofrenia"	"Schizophrenie"	"https://de.wikipedia.org/wiki/Schizophrenie"	
"Q4358147"	"https://wikidata.org/wiki/Q4358147"	"Rumination syndrome"	""	""	""													
"Q7447762"	"https://wikidata.org/wiki/Q7447762"	"Avoidant/restrictive food intake disorder"	""	""	""													
"Q492054"	"https://wikidata.org/wiki/Q492054"	"Unspecified feeding or eating disorder"	""	""	"https://wikidata.org/wiki/Q373822"			"trastorno de la conducta alimentaria no especificado"	"https://es.wikipedia.org/wiki/Trastorno_de_la_conducta_alimentaria_no_especificado"	"eating disorder not otherwise specified"	"https://en.wikipedia.org/wiki/Unspecified_feeding_or_eating_disorder"	"trouble des conduites alimentaires non spécifié"				"EDNOS"	"https://de.wikipedia.org/wiki/EDNOS"	
"Q331632"	"https://wikidata.org/wiki/Q331632"	"Overeating"	""	""	"https://wikidata.org/wiki/Q5282515"			"hiperalimentación"	"https://es.wikipedia.org/wiki/Hiperalimentación"	"overeating"	"https://en.wikipedia.org/wiki/Overeating"	"suralimentation"				"Hyperalimentation"		
"Q5270210"	"https://wikidata.org/wiki/Q5270210"	"Diabulimia"	"https://wikidata.org/wiki/Q373822"	""	"https://wikidata.org/wiki/Q12206
https://wikidata.org/wiki/Q64513386"			"Diabulimia"	"https://es.wikipedia.org/wiki/Diabulimia"	"diabulimia"	"https://en.wikipedia.org/wiki/Diabulimia"	"Diaboulimie"		"Diabulimia"	"https://it.wikipedia.org/wiki/Diabulimia"			
"Q50265665"	"https://wikidata.org/wiki/Q50265665"	"Insulin"	"https://wikidata.org/wiki/Q420927
https://wikidata.org/wiki/Q12140
https://wikidata.org/wiki/Q679692
https://wikidata.org/wiki/Q3503934
https://wikidata.org/wiki/Q416997"	"https://wikidata.org/wiki/Q50294393
https://wikidata.org/wiki/Q45318056
https://wikidata.org/wiki/Q50297824
https://wikidata.org/wiki/Q45317343
https://wikidata.org/wiki/Q45317719"	""	"Intsulina"	"https://eu.wikipedia.org/wiki/Intsulina"	"insulina"	"https://es.wikipedia.org/wiki/Insulina"	"insulin"	"https://en.wikipedia.org/wiki/Insulin"	"insuline"	"https://fr.wikipedia.org/wiki/Insuline"	"insulina"	"https://it.wikipedia.org/wiki/Insulina"	"Insulin"	"https://de.wikipedia.org/wiki/Insulin"	
"Q4167713"	"https://wikidata.org/wiki/Q4167713"	"Drunkorexia"	"https://wikidata.org/wiki/Q373822"	""	"https://wikidata.org/wiki/Q1521260"			"Alcoherexia"	"https://es.wikipedia.org/wiki/Alcohorexia"	"Drunkorexia"	"https://en.wikipedia.org/wiki/Drunkorexia"	"alcoolorexie"	"https://fr.wikipedia.org/wiki/Alcoolorexie"					
"Q1430789"	"https://wikidata.org/wiki/Q1430789"	"Foster care"	"https://wikidata.org/wiki/Q11588306"	""	""	"Harrera familia"	"https://eu.wikipedia.org/wiki/Familia-harrera"	"acogimiento"	"https://es.wikipedia.org/wiki/Acogimiento_familiar"	"foster care"	"https://en.wikipedia.org/wiki/Foster_care"	"placement d'enfant"	"https://fr.wikipedia.org/wiki/Enfants_placés"	"affido familiare"	"https://it.wikipedia.org/wiki/Affido_familiare"	"Pflegeverhältnis"	"https://de.wikipedia.org/wiki/Pflegeverhältnis"	
"Q559538"	"https://wikidata.org/wiki/Q559538"	"Night eating syndrome"	""	""	""													
"Q11583761"	"https://wikidata.org/wiki/Q11583761"	"Nocturnal sleep-related eating disorder"	""	""	"https://wikidata.org/wiki/Q559538
https://wikidata.org/wiki/Q388626"					"Nocturnal sleep-related eating disorder"	"https://en.wikipedia.org/wiki/Nocturnal_sleep-related_eating_disorder"	"somnambulisme alimentaire"						
"Q559869"	"https://wikidata.org/wiki/Q559869"	"Parasomnia"	"https://wikidata.org/wiki/Q112965645"	""	"https://wikidata.org/wiki/Q177190"			"parasomnia"	"https://es.wikipedia.org/wiki/Parasomnia"	"parasomnia"	"https://en.wikipedia.org/wiki/Parasomnia"	"parasomnie"	"https://fr.wikipedia.org/wiki/Parasomnie"	"parasonnie"	"https://it.wikipedia.org/wiki/Parasonnie"	"Parasomnie"	"https://de.wikipedia.org/wiki/Parasomnie"	
"Q5588436"	"https://wikidata.org/wiki/Q5588436"	"Gourmand syndrome"	""	""	"https://wikidata.org/wiki/Q373822"					"Gourmand syndrome"	"https://en.wikipedia.org/wiki/Gourmand_syndrome"	"syndrome du gourmand"						
"Q1334368"	"https://wikidata.org/wiki/Q1334368"	"Orthorexia nervosa"	""	""	"https://wikidata.org/wiki/Q373822"	"ortorexia"	"https://eu.wikipedia.org/wiki/Ortorexia"	"ortorexia"	"https://es.wikipedia.org/wiki/Ortorexia"	"orthorexia nervosa"	"https://en.wikipedia.org/wiki/Orthorexia_nervosa"	"orthorexie"	"https://fr.wikipedia.org/wiki/Orthorexie"	"ortoressia"	"https://it.wikipedia.org/wiki/Ortoressia"	"Orthorexia nervosa"	"https://de.wikipedia.org/wiki/Orthorexia_nervosa"	
"Q746426"	"https://wikidata.org/wiki/Q746426"	"Muscle dysmorphia"	""	""	"https://wikidata.org/wiki/Q844590"	"muskulu-dismorfia"	"https://eu.wikipedia.org/wiki/Muskulu-dismorfia"	"Dismorfia muscular"	"https://es.wikipedia.org/wiki/Vigorexia"	"Muscle dysmorphia"	"https://en.wikipedia.org/wiki/Muscle_dysmorphia"	"dysmorphie musculaire"	"https://fr.wikipedia.org/wiki/Dysmorphophobie_musculaire"	"Anoressia riversa"	"https://it.wikipedia.org/wiki/Anoressia_riversa"	"Muskeldysmorphie"	"https://de.wikipedia.org/wiki/Muskeldysmorphie"	
"Q7261223"	"https://wikidata.org/wiki/Q7261223"	"Purging disorder"	""	""	"https://wikidata.org/wiki/Q17104923"					"Purging disorder"	"https://en.wikipedia.org/wiki/Purging_disorder"							
"Q79928"	"https://wikidata.org/wiki/Q79928"	"Acne"	"https://wikidata.org/wiki/Q7189713
https://wikidata.org/wiki/Q2057971
https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q18558062
https://wikidata.org/wiki/Q12136"	"akne"	"https://eu.wikipedia.org/wiki/Akne"	"acné"	"https://es.wikipedia.org/wiki/Acné"	"acne"	"https://en.wikipedia.org/wiki/Acne"	"acné"	"https://fr.wikipedia.org/wiki/Acné"	"acne"	"https://it.wikipedia.org/wiki/Acne"	"Akne"	"https://de.wikipedia.org/wiki/Akne"	
"Q553"	"https://wikidata.org/wiki/Q553"	"Tooth"	""	""	"https://wikidata.org/wiki/Q66545296"	"hortz"	"https://eu.wikipedia.org/wiki/Hortz"	"diente"	"https://es.wikipedia.org/wiki/Diente"	"tooth"	"https://en.wikipedia.org/wiki/Tooth"	"dent"	"https://fr.wikipedia.org/wiki/Dent"	"dente"	"https://it.wikipedia.org/wiki/Dente"	"Zahn"	"https://de.wikipedia.org/wiki/Zahn"	
