sense uri	lemma	category	spanish	english	german	french	italian	example_type	example_source	example_text					
https://qichwa.wikibase.cloud/entity/L5737-S1	huyayay	expression	¡viva! (expresión de júbilo)	hail!	hoch! Heil!	Evviva!; [espressione di giubilo]	
https://qichwa.wikibase.cloud/entity/L1412-S1	askay!	expression	¡atención!	attention!	Achtung!; Vorsicht!	Attenzione!	
https://qichwa.wikibase.cloud/entity/L1742-S1	awmilla!	expression	gracias!	thank you; thanks	Danke!	grazie!	
https://qichwa.wikibase.cloud/entity/L2705-S1	chay hina kachun	expression	así sea	it should be like that	so sei es; so soll es sein	così sia	
https://qichwa.wikibase.cloud/entity/L2706-S1	chay hina kaspaqa kaqpiqa	expression	en tal caso	in that case; in such a case	in dem Fall; in einem solchen Fall	in tal caso; in quel caso; in questo caso	
https://qichwa.wikibase.cloud/entity/L2714-S1	chay hinas	expression	así (dicen); entonces (dicen)	that way (they say); then (they say)	so (so sagt man)	così; quindi	
https://qichwa.wikibase.cloud/entity/L2744-S1	chaynin	expression	su cosa	his thing; her thing; their thing	sein Ding; ihr Ding	la sua cosa; la loro cosa	
https://qichwa.wikibase.cloud/entity/L2938-S1	chimpapura	expression	uno frente al otro (entre frentes); paralelo,a	one opposite to the other	einer gegenüber dem anderen	opposti; uno di fronte all'altro	
https://qichwa.wikibase.cloud/entity/L3209-S1	chiriwachkanmi	expression		I am cold	Mir ist kalt		
https://qichwa.wikibase.cloud/entity/L1636-S1	atukayasqa pukuy	noun	producción industrial			produzione industriale	
https://qichwa.wikibase.cloud/entity/L1638-S1	Atuq	noun	constelación del Zorro, una mancha oscura de la Vía Láctea o Mayu, creada en un espacio interestelar oscuro	Fox (constellation), a dark spot in the Milky Way (Mayu), formed by dark interstellar space	Sternbild des Fuchses, ein dunkler Fleck der Milchstraße (Mayu), gebildet von dunklem Interstellarraum	Volpe; Vulpecola; [costellazione; una macchia oscura della Via Lattea (in quechua Via Lattea si dice Mayu) creata in uno spazio interstellare oscuro]	
https://qichwa.wikibase.cloud/entity/L1640-S1	atuq-atuq	noun	alacrán	scorpion	Skorpion	scorpione; [tax. reg: Animalia; phy: Arthropoda; uph: Chelicerata; cla: Arachnida; ord: Scorpiones]	
https://qichwa.wikibase.cloud/entity/L1641-S1	atuq china	noun	zorra	female fox	Füchsin	volpe (femmina); [tax. reg: Animalia; ure: Eumetazoa; sph: Deuterostomia; phy: Chordata; uph: Vertebrata; iph: Gnathostomata; scl: Tetrapoda; cla: Mammalia; ucl: Theria; icl: Placentalia; ord: Carnivora; uor: Caniformia; fam: Canidae; tri: Vulpini; bin: Vulpes vulpes]	
https://qichwa.wikibase.cloud/entity/L1643-S1	atuqpa papan	noun	papa del zorro (especie de planta silvestre)	fox potato (kind of wild plant)	Fuchs-Kartoffel (wilde Pflanze, Art)	patata della volpe; [tipo di patata selvatica]	
https://qichwa.wikibase.cloud/entity/L1644-S1	atuqpa ullukun	noun	olluco silvestre (lit. olluco de zorro, planta andina cuyas hojas y tubérculos son comestibles, las hojas se aprovechan en sopas, el tubérculo cura las inflamaciones)	wild olluco (lit. fox olluco, Andean plant with eatable leaves and tuber - the leaves are used in soups, the tubers heal inflammations)	wilder Olluko (wörtlich Fuchs-Olluko, Pflanze der Anden mit essbaren Blättern und Knollen - die Blätter werden in Suppen verwendet, die Knollen zur Heilung von Entzündungen)	olluco selvatico; [lit. olluco della volpe] [pianta andina le cui foglie e tuberi sono commoestibili; le foglie vengono utilizzate per zuppe; il tubero come cura per le infiammazioni]	
https://qichwa.wikibase.cloud/entity/L1646-S1	atuq urqu	noun	zorro macho	male fox	männlicher Fuchs		
https://qichwa.wikibase.cloud/entity/L1647-S1	atuq waqachi	noun	especie de chumbera usada para setos contra los zorros	kind of cactus used for hedges against foxes	Kaktusart, die für Hecken gegen Füchse verwendet wird	atuq waqachi, [tipo di cactus usato come siepe contro volpi]; [tax. bin: Opuntia tunicata]	
https://qichwa.wikibase.cloud/entity/L1648-S1	atyaq	noun	babosa	slug	Nacktschnecke	lumaca gigante; [tax. bin: Arion rufus]	
https://qichwa.wikibase.cloud/entity/L1651-S1	aw	noun	ladrido	barking	Gebell	latrato	
https://qichwa.wikibase.cloud/entity/L1657-S1	awa aparina	noun	faja renal del telar de cintura	backstrap of backstrap loom	Lendengurt des Lendenwebstuhls	fascia renale del telaio artigianale	
https://qichwa.wikibase.cloud/entity/L1661-S1	Awahún	noun	Awajún, comunidad nativa Aguaruna, distrito de Rioja (provincia de Rioja, departamento de San Martín, Perú)	Awajún, native Aguaruna community, district of Rioja (province of Rioja, department of San Martín, Peru)	Awajún, Aguaruna-Gemeinde im Distrikt Rioja (Provinz Rioja, Departement San Martín, Peru)	Awajun; [comunità nativa di Aguaruna, nel distretto di Rioja, provincia di Rioja, dipartimento di San Martin, Peru]	
https://qichwa.wikibase.cloud/entity/L1662-S1	awaki kasana unku	noun	camiseta ajedrezada en los hombros y triangulada	shirt with chessboard design on the shoulders	Hemd mit Schachbrettmuster an den Schultern	camicetta a scacchi disegnati sulle spalle	
https://qichwa.wikibase.cloud/entity/L1665-S1	awaki p'unchaw	noun	lunes	Monday	Montag	lunedi	
https://qichwa.wikibase.cloud/entity/L1666-S1	awaki unku	noun	camiseta ajedrezada de los hombros a pecho	shirt with chessboard design from the shoulders to the chest	Hemd mit Schachbrettmuster von den Schultern bis zur Brust	camicetta a schacchi designati dalle spalle al petto	
https://qichwa.wikibase.cloud/entity/L1672-S1	awa k'aspikuna	noun	dos separadores que tienen tiesa la urdimbre en el telar horizontal	two roller bars holding warp taut on horizontal loom	zwei Trennstäbe, die die Kette auf dem liegenden Webstuhl straff halten	separatori; [tengono teso l'ordito nel telaio orizzontale]	
https://qichwa.wikibase.cloud/entity/L1673-S1	awa lliyu	noun	cuero para atar la barra baja del telar (de marco oblícuo) a las estacas verticales	leather for lashing the bottom loom beam (of oblique frame loom) to vertical poles	Leder zum Festbinden des Unterbaums beim Webstuhl (mit schrägem Rahmen) an die stehenden Pfähle	pezzo di cuoio per telai; [serve per legare la barra inferiore del telaio (a cornice obliqua) alle barre verticali]	
https://qichwa.wikibase.cloud/entity/L1675-S1	awana	noun	telar	loom	Webstuhl	telaio	
https://qichwa.wikibase.cloud/entity/L1677-S1	awanakuna	noun	telar y instrumentos para tejer	loom and weaving utilities	Webstuhl und Webzubehör	telaio; strumenti per tessere	
https://qichwa.wikibase.cloud/entity/L1678-S1	awana k'aspi	noun	telar	loom	Webstuhl	telaio	
https://qichwa.wikibase.cloud/entity/L1679-S1	awana waska	noun	soga para colgar el telar de cintura	suspending rope for backstrap loom	Seil zum Anhängen des Lendenwebstuhls	corda per appendere il telaio artigianale	
https://qichwa.wikibase.cloud/entity/L1683-S1	awapa	noun	borde tubular usado para acabar el tejido (llijlla etc.)	crossed-warp tubular edging used to finish tissue (llijllas, etc.)	röhrenförmiger Rand mit gekreuzter Kette, verwendet zum Abschließen des Gewebes	bordo tubolare; [è usato per rifinire il tessuto (llijilla, ecc.)]	
https://qichwa.wikibase.cloud/entity/L1478-S1	astilla	noun	astilla	splinter; chip of wood	Splitter; Span	asticciola	
https://qichwa.wikibase.cloud/entity/L1483-S1	asuka	noun	foca marina; lobo marino	seal	Robbe; Seehund	foca marina; leone marino; foca	
https://qichwa.wikibase.cloud/entity/L1485-S1	asukar wayu	noun	azucar huayo; especie de planta medicinal de la selva	kind of medicinal plant of the jungle	Heilpflanze (Art) des Regenwaldes	zucchero huayo; [pianta medicinale della selva]; [tax. bin: Hymenaea oblongifolia]	
https://qichwa.wikibase.cloud/entity/L1490-S1	asuti	noun	azote; látigo	whip	Peitsche		
https://qichwa.wikibase.cloud/entity/L134-S1	achmikuq	noun				zappa (per coltivare)	
https://qichwa.wikibase.cloud/entity/L140-S1	achu	noun	armadillo	armadillo	Gürteltier	armadillo; [tax. bin: dasypus novemeinctua]	
https://qichwa.wikibase.cloud/entity/L141-S1	achucha	noun	motivo pallay en tejidos (significado no claro)	pallay motif in weaving (Bolivia, meaning unclear)	Pallay-Motiv in Geweben (Bedeutung unklar)	motivo pallay; [è un motivo usato nella decorazione dei tessuti (il significato di questo motivo non è chiaro)]	
https://qichwa.wikibase.cloud/entity/L144-S1	achuma qhiwillu	noun	especie de cactus	a type of cactus	Kaktus (Art)	achuma; [specie di cactus]	
https://qichwa.wikibase.cloud/entity/L147-S1	achuni ullu	noun	pene de achuni (según la creencia popular, el pene del achuni usado para hacer pusanga y para tomarlo raspado en aguardiente como afrodisíaco)	penis of achuni, used in popular medicine as aphrodisiac	Penis des Achuni, in der Volksmedizin als Aphrodisiakum verwendet	pene dell'achuni [secondo la credenza popolare, il pene dell'achuni è utilizzato per fare la pusanga e per berlo grattugiato con acqua ardente come afrodisiaco]	
https://qichwa.wikibase.cloud/entity/L150-S1	achuqalla	noun	bolsa (larga y estrecha, con franjas, adornada)	pouch (long and narrow, fringed, very decorated)	Beutel (lang und schmal, gefranst, verziert)	borsa [tipo di borsa larga e stretta, abbellita con frange]	
https://qichwa.wikibase.cloud/entity/L151-S1	achuqalla	noun	comadreja	weasel	Wiesel	donnola; [tax. bin: gen: mustela]	
https://qichwa.wikibase.cloud/entity/L159-S1	achhiy	noun	estornudo	sneeze	Niesen	starnuto	éternué
https://qichwa.wikibase.cloud/entity/L177-S1	agustu	noun	agosto	August	August	agosto	août
